year,year_id,countries,country_id,regions,region_id,western_emerging,west_emerge_id,capital,latitude,longitude,fdi_in_usa_million,globalization_100,gdp_per_capita_usd,interaction_gdp,fdi_by_usa_million,interaction_us_fdi,stock_market_capitalization_gdp,interaction_stock_mkt,government_effectiveness ,rule_of_law
2012,31,Spain,15,Europe,1,Western,1,Madrid,40.4165,-3.7026,48417,84,28324.42934,2379252.065,27978,2350152,75.11121371,6309.341952,1.12,1.06
2013,32,Spain,15,Europe,1,Western,1,Madrid,40.4165,-3.7026,50722,84,29059.54795,2441002.028,33879,2845836,82.41778215,6923.093701,1.15,1.02
2014,33,Spain,15,Europe,1,Western,1,Madrid,40.4165,-3.7026,63956,85,29461.55033,2504231.778,35253,2996505,72.50726214,6163.117282,1.16,0.95
2015,34,Spain,15,Europe,1,Western,1,Madrid,40.4165,-3.7026,67349,85,25732.01836,2187221.561,36075,3066375,65.86725775,5598.716909,1.17,0.9
2016,35,Spain,15,Europe,1,Western,1,Madrid,40.4165,-3.7026,71559,85,26505.34322,2252954.174,36651,3115335,57.18407929,4860.64674,1.12,0.98
2017,36,Spain,15,Europe,1,Western,1,Madrid,40.4165,-3.7026,77816,86,28170.16786,2422634.436,35482,3051452,67.71893184,5823.828138,1.03,1.01
2018,37,Spain,15,Europe,1,Western,1,Madrid,40.4165,-3.7026,83379,84,30389.36099,2552706.323,35425,2975700,50.88696804,4274.505315,1,0.97
2019,38,Spain,15,Europe,1,Western,1,Madrid,40.4165,-3.7026,86796,84,29600.37825,2486431.773,40793,3426612,57.21501696,4806.061425,1,0.98
1982,1,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,1739,77,13738.9723,1057900.867,1103,84931,16.25866351,1251.91709,1.92,1.8
1983,2,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,2124,78,12608.22915,983441.8737,1064,82992,28.8007954,2246.462041,1.92,1.8
1984,3,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,2258,78,13099.02083,1021723.625,997,77766,23.51076891,1833.839975,1.92,1.8
1985,4,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,2357,78,13666.85775,1066014.905,1060,82680,32.68012085,2549.049426,1.92,1.8
1986,5,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,3963,77,17981.01941,1384538.495,1030,79310,42.0969486,3241.465042,1.92,1.8
1987,6,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,4910,78,21792.55891,1699819.595,1179,91962,38.45547187,2999.526806,1.92,1.8
1988,7,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,4713,77,24534.69382,1889171.424,1131,87087,48.15535601,3707.962413,1.92,1.8
1989,8,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,5435,76,25662.22059,1950328.765,1297,98572,54.70966805,4157.934772,1.92,1.8
1990,9,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,5484,76,30593.67244,2325119.105,1787,135812,35.14075894,2670.697679,1.92,1.8
1991,10,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,5404,78,31822.80385,2482178.7,2323,181194,35.39205841,2760.580556,1.92,1.8
1992,11,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,7130,78,32800.98269,2558476.65,1881,146718,27.46165013,2142.00871,1.92,1.8
1993,12,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,7881,80,24425.28493,1954022.794,2374,189920,47.19818981,3775.855185,1.92,1.8
1994,13,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,8803,82,26083.61439,2138856.38,1905,156210,52.07096137,4269.818832,1.92,1.8
1995,14,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,9584,83,30282.96392,2513486.005,6816,565728,64.55163764,5357.785924,1.92,1.8
1996,15,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,8826,83,32998.96816,2738914.357,5248,435584,82.39498852,6838.784047,1.92,1.8
1997,16,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,10796,84,30312.4876,2546248.958,3542,297528,98.71860374,8292.362714,1.94,1.8
1998,17,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,17318,85,30596.5272,2600704.812,5237,445145,102.9165025,8747.902713,1.96,1.79
1999,18,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,18954,86,30941.07936,2660932.825,10624,913664,136.1968394,11712.92819,1.96,1.81
2000,19,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,21991,87,29624.91267,2577367.402,25959,2258433,124.9218987,10868.20519,1.96,1.83
2001,20,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,20804,87,27247.85773,2370563.623,26374,2294538,97.57361257,8488.904294,1.99,1.85
2002,21,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,20504,87,29899.19525,2601229.987,30114,2619918,67.12310276,5839.70994,2.03,1.88
2003,22,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,20156,87,37321.7979,3246996.417,27004,2349348,86.70202697,7543.076346,2.08,1.93
2004,23,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,22292,88,42821.67314,3768307.236,29730,2616240,91.1861,8024.3768,2.12,1.89
2005,24,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,22269,88,43437.06312,3822461.555,30153,2653464,99.4556,8752.0928,1.89,1.81
2006,25,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,20098,88,46593.60216,4100236.99,33857,2979416,116.833,10281.304,1.8,1.86
2007,26,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,45811,89,53700.00534,4779300.475,36615,3258735,126.604,11267.756,2.03,1.91
2008,27,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,32578,89,56152.55234,4997577.158,35876,3192964,86.654,7712.206,1.96,1.93
2009,28,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,28941,89,46946.96027,4178279.464,36702,3266478,75.3328,6704.6192,2.05,1.97
2010,29,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,38780,89,52869.04429,4705344.942,23275,2071475,105.756,9412.284,2,1.96
2011,30,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,41591,88,60755.75955,5346506.84,33422,2941136,99.2636,8735.1968,1.97,1.94
2012,31,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,39216,88,58037.82132,5107328.276,33635,2959880,92.8092,8167.2096,1.96,1.95
2013,32,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,40848,88,61126.9432,5379171.002,31675,2787400,92.8092,8167.2096,1.91,1.97
2014,33,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,40142,90,60020.36046,5401832.441,33516,3016440,92.8092,8352.828,1.8,1.99
2015,34,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,44961,90,51545.48361,4639093.525,32593,2933370,92.8092,8352.828,1.82,2.04
2016,35,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,48372,89,51965.15715,4624898.986,34722,3090258,92.8092,8260.0188,1.77,2.02
2017,36,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,51286,89,53791.50873,4787444.277,36896,3283744,92.8092,8260.0188,1.84,1.94
2018,37,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,49546,89,54589.06039,4858426.375,41024,3651136,92.8092,8260.0188,1.83,1.89
2019,38,Sweden,16,Europe,1,Western,1,Stockholm,59.3326,18.0649,52683,89,51615.02065,4593736.838,38787,3452043,92.8092,8260.0188,1.83,1.91
1982,1,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,6378,76,17478.65577,1328377.839,12863,977588,34.68363015,2635.955891,1.76,1.93
1983,2,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,7464,76,17341.99488,1317991.611,14257,1083532,39.60062517,3009.647513,1.76,1.93
1984,3,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,8146,77,16499.14695,1270434.315,14877,1145529,37.707358,2903.466566,1.76,1.93
1985,4,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,10568,78,16655.33739,1299116.316,15888,1239264,78.04399581,6087.431673,1.76,1.93
1986,5,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,12058,77,23751.44956,1828861.616,16608,1278816,83.276925,6412.323225,1.76,1.93
1987,6,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,13772,77,29558.89553,2276034.956,19691,1516207,67.04328407,5162.332873,1.76,1.93
1988,7,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,14372,76,31743.65294,2412517.623,18709,1421884,67.05360051,5096.073639,1.76,1.93
1989,8,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,18746,79,30401.8925,2401749.508,21144,1670376,84.58875505,6682.511649,1.76,1.93
1990,9,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,17674,78,38428.38546,2997414.066,25099,1957722,61.0829177,4764.467581,1.76,1.93
1991,10,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,18482,80,38399.2106,3071936.848,25682,2054560,72.64170228,5811.336182,1.76,1.93
1992,11,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,19646,81,39534.54204,3202297.905,28698,2324538,71.42304584,5785.266713,1.76,1.93
1993,12,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,21681,82,38100.73675,3124260.414,33056,2710592,102.4687526,8402.437713,1.76,1.93
1994,13,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,24936,82,41843.75691,3431188.067,27908,2288456,97.37916778,7985.091758,1.76,1.93
1995,14,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,27458,82,48662.43979,3990320.063,31125,2552250,116.1944713,9527.946647,1.76,1.93
1996,15,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,30363,83,46676.85097,3874178.631,30744,2551752,121.2646952,10064.9697,1.76,1.93
1997,16,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,37962,85,40417.96227,3435526.793,30634,2603890,200.8031224,17068.2654,1.87,1.95
1998,17,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,48263,85,41497.20257,3527262.218,38225,3249125,233.591071,19855.24104,1.98,1.97
1999,18,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,52973,86,40581.30705,3489992.406,40532,3485752,233.943703,20119.15846,2.01,1.98
2000,19,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,64719,88,37868.32303,3332412.427,55377,4873176,291.2332045,25628.522,2.04,1.98
2001,20,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,129478,88,38538.99009,3391431.128,63768,5611584,189.2665877,16655.45972,2.02,1.96
2002,21,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,118342,87,41376.39395,3599746.274,74229,6457923,203.2624325,17683.83163,2,1.95
2003,22,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,124247,87,48087.58313,4183619.732,92750,8069250,206.0278394,17924.42203,1.82,1.94
2004,23,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,122165,87,53340.14768,4640592.848,121790,10595730,210.3435942,18299.8927,2.18,1.91
2005,24,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,133387,88,54952.67376,4835835.291,100692,8860896,229.6848817,20212.26959,1.85,1.91
2006,25,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,134568,87,57579.50195,5009416.67,102022,8875914,281.3819142,24480.22654,2.08,1.82
2007,26,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,149732,88,63555.23746,5592860.896,94675,8331400,265.6016006,23372.94085,2.04,1.85
2008,27,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,157121,88,72487.84594,6378930.443,133222,11723536,158.8009402,13974.48274,2.04,1.82
2009,28,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,140819,88,69927.46876,6153617.251,131707,11590216,196.6156527,17302.17744,1.95,1.75
2010,29,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,180642,89,74605.72108,6639909.176,119891,10670299,210.5845127,18742.02163,1.88,1.76
2011,30,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,198050,88,88415.62803,7780575.267,107341,9446008,155.7391482,13705.04504,1.87,1.73
2012,31,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,199125,90,83538.23003,7518440.703,122417,11017530,184.6344931,16617.10438,1.89,1.82
2013,32,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,220349,90,85112.4644,7660121.796,128490,11564100,223.7749442,20139.74498,1.82,1.8
2014,33,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,245188,91,86605.56338,7881106.268,142886,13002626,210.8503909,19187.38557,2.11,1.99
2015,34,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,241008,91,82081.59716,7469425.342,171342,15592122,223.4850386,20337.13851,2,1.95
2016,35,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,267657,91,80172.23209,7295673.12,185329,16864939,209.047577,19023.32951,2.01,1.95
2017,36,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,274721,91,80449.99451,7320949.5,252231,22953021,248.032337,22570.94267,2.06,1.93
2018,37,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,295783,91,82818.10816,7536447.843,253253,23046023,204.3791591,18598.50348,2.04,1.93
2019,38,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,300393,91,81993.72713,7461429.169,228968,20836088,260.9158142,23743.33909,1.95,1.91
1982,1,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,50,57,5579.234615,318016.3731,412,23484,13.7937,786.2409,0.84,1.05
1983,2,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,57,58,5019.878771,291152.9687,315,18270,13.7937,800.0346,0.84,1.05
1984,3,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,90,58,4852.565667,281448.8087,239,13862,13.7937,800.0346,0.84,1.05
1985,4,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,173,59,4813.711205,284008.9611,179,10561,13.7937,813.8283,0.84,1.05
1986,5,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,256,59,5656.505332,333733.8146,129,7611,13.7937,813.8283,0.84,1.05
1987,6,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,91,58,6564.884427,380763.2968,164,9512,13.7937,800.0346,0.84,1.05
1988,7,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,99,56,7598.028005,425489.5683,216,12096,13.7937,772.4472,0.84,1.05
1989,8,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,96,56,7846.678122,439413.9748,210,11760,13.7937,772.4472,0.84,1.05
1990,9,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,94,56,9600.185235,537610.3732,282,15792,13.7937,772.4472,0.84,1.05
1991,10,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,52,63,10188.36978,641867.2961,306,19278,13.7937,869.0031,0.84,1.05
1992,11,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,76,65,11176.45842,726469.7973,372,24180,13.7937,896.5905,0.84,1.05
1993,12,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,73,67,10401.98301,696932.8617,410,27470,13.7937,924.1779,0.84,1.05
1994,13,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,78,68,11091.28385,754207.3018,482,32776,13.7937,937.9716,0.84,1.05
1995,14,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,106,68,12959.32429,881234.0517,533,36244,13.7937,937.9716,0.84,1.05
1996,15,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,115,69,13749.11511,948688.9426,566,39054,13.7937,951.7653,0.84,1.05
1997,16,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,154,70,13427.83251,939948.2757,634,44380,19.21,1344.7,0.81,0.93
1998,17,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,165,71,13472.13761,956521.7703,648,46008,38.2546,2716.0766,0.78,0.81
1999,18,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,171,73,13245.18944,966898.8291,760,55480,38.2546,2792.5858,0.7,0.85
2000,19,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,659,75,12042.95371,903221.5283,795,59625,50.24235524,3768.176643,0.63,0.88
2001,20,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,462,76,12538.17887,952901.5941,835,63460,62.23011048,4729.488396,0.73,0.82
2002,21,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,526,75,14110.31337,1058273.503,981,73575,43.59425813,3269.56936,0.82,0.75
2003,22,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,962,77,18477.57836,1422773.534,1431,110187,52.81369601,4066.654593,0.76,0.82
2004,23,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,1120,77,21955.10414,1690543.019,1899,146223,52.07091848,4009.460723,0.81,0.91
2005,24,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,1302,77,22551.73577,1736483.654,1884,145068,58.56767363,4509.71087,0.72,0.79
2006,25,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,873.5,78,24801.15778,1934490.307,1804,140712,73.42957042,5727.506493,0.64,0.87
2007,26,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,445,80,28827.32639,2306186.111,2179,174320,83.19074913,6655.25993,0.56,0.87
2008,27,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,285.5,80,31997.28202,2559782.562,2092,167360,25.44710143,2035.768114,0.59,0.86
2009,28,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,126,79,29710.97023,2347166.648,1919,151601,34.1310043,2696.34934,0.62,0.65
2010,29,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,-41,79,26917.75895,2126502.957,1775,140225,22.57685199,1783.571307,0.56,0.63
2011,30,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,-197,80,25916.29349,2073303.479,1440,115200,11.73702073,938.9616584,0.51,0.57
2012,31,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,-376,80,22242.68195,1779414.556,1065,85200,18.26695494,1461.356395,0.32,0.43
2013,32,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,612,81,21874.81947,1771860.377,-584,-47304,34.43406467,2789.159238,0.46,0.47
2014,33,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,605,82,21760.97975,1784400.34,-54,-4428,23.26893981,1908.053064,0.4,0.36
2015,34,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,638,81,18167.77373,1471589.672,1007,81567,21.40459342,1733.772067,0.26,0.27
2016,35,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,744,81,18116.45965,1467433.232,1017,82377,19.03625846,1541.936935,0.23,0.11
2017,36,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,850,82,18930.21863,1552277.928,1198,98236,24.85655069,2038.237157,0.31,0.08
2018,37,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,639,83,20324.30499,1686917.314,1399,116117,17.59014267,1459.981842,0.34,0.15
2019,38,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,639,83,19582.53598,1625350.486,938,77854,25.56744058,2122.097568,0.41,0.2
1982,1,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,8,53,3350.258323,177563.6911,119,6307,7.76939,411.77767,0.86,0.91
1983,2,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,6,53,3350.258323,177563.6911,119,6307,7.76939,411.77767,0.86,0.91
1984,3,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,9,53,3350.258323,177563.6911,119,6307,7.76939,411.77767,0.86,0.91
1985,4,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,8,53,3350.258323,177563.6911,119,6307,7.76939,411.77767,0.86,0.91
1986,5,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,9,54,3350.258323,180913.9494,119,6426,7.76939,419.54706,0.86,0.91
1987,6,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,8,54,3350.258323,180913.9494,119,6426,7.76939,419.54706,0.86,0.91
1988,7,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,7.5,56,3350.258323,187614.4661,119,6664,7.76939,435.08584,0.86,0.91
1989,8,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,7,56,3350.258323,187614.4661,119,6664,7.76939,435.08584,0.86,0.91
1990,9,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,3,58,3350.258323,194314.9827,119,6902,7.76939,450.62462,0.86,0.91
1991,10,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,-1,60,3350.258323,201015.4994,189,11340,7.76939,466.1634,0.86,0.91
1992,11,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,15,62,3735.10582,231576.5608,254,15748,7.76939,481.70218,0.86,0.91
1993,12,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,13,64,3873.987723,247935.2143,1053,67392,7.76939,497.24096,0.86,0.91
1994,13,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,12,67,4173.373024,279615.9926,1066,71422,7.76939,520.54913,0.86,0.91
1995,14,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,11,68,4494.707624,305640.1184,1487,101116,7.76939,528.31852,0.86,0.91
1996,15,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,5,71,4525.039103,321277.7763,1843,130853,7.76939,551.62669,0.86,0.91
1997,16,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,8,73,4596.182622,335521.3314,1168,85264,20.1336,1469.7528,0.93,0.89
1998,17,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,190,74,4744.212264,351071.7075,1485,109890,28.6058,2116.8292,0.99,0.87
1999,18,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,1000,75,4793.478522,359510.8892,2409,180675,30.0419,2253.1425,0.98,0.89
2000,19,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,5287,76,4624.281657,351445.4059,1920,145920,27.7542,2109.3192,0.98,0.91
2001,20,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,17805,78,5276.033189,411530.5887,2033,158574,21.1832,1652.2896,1.02,0.94
2002,21,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,18779,78,6655.333009,519115.9747,2503,195234,19.21178472,1498.519208,1.05,0.98
2003,22,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,16554,78,8421.103313,656846.0584,2856,222768,19.53401941,1523.653514,0.96,0.93
2004,23,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,17154,81,10285.79363,833149.284,3024,244944,27.50850815,2228.18916,0.86,0.91
2005,24,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,19123,82,11200.57695,918447.3099,2795,229190,28.83288789,2364.296807,0.77,0.86
2006,25,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,24020,83,11475.82271,952493.2849,2602,215966,36.28264873,3011.459845,0.87,1
2007,26,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,47509,84,13918.96019,1169192.656,6457,542388,33.00489369,2772.41107,0.71,0.96
2008,27,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,66302,85,15753.47328,1339045.229,3737,317645,11.67689323,992.5359246,0.71,0.93
2009,28,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,70715,85,13046.48101,1108950.886,4090,347650,22.97075415,1952.514103,0.67,0.8
2010,29,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,39266,85,13191.62126,1121287.807,4237,360145,21.00450408,1785.382847,0.67,0.78
2011,30,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,18362,85,14216.16561,1208374.077,6305,535925,13.2428095,1125.638808,0.67,0.76
2012,31,Hungary,19,Europe,1,Western,1,Budapest,47.498,19.0399,11080,84,12950.68652,1087857.668,7500,630000,16.15886318,1357.344507,0.63,0.62
